시나리오별,지역,성별,연령,항목,단위,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,년도
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),제주특별자치도,계,5 0 9세,추계인구,0.0,55232.0,55400.0,55984.0,56827.0,58332.0,60467.0,61938.0,63469.0,64161.0,63971.0,62514.0,59531.0,56220.0,53432.0,51236.0,49591.0,49603.0,49772.0,49513.0,47990.0,45556.0,42606.0,39622.0,37163.0,35509.0,34557.0,35557.0,37284.0,39389.0,41541.0,43215.0,43951.0,44292.0,43982.0,43288.0,42771.0,41831.0,39707.0,37850.0,36096.0,33684.0,31470.0,30810,30946,31135,31703,33074,33867,34615,34820,35160,35186,34168,32506,30598,28577,26358,24216,22425,20845,19605,18682,18281,18126,18341,18792,19360,19844,20231,20529,20744,20887,20984,21004,20910,20724,20458,20121,19773,19475,19217,18973,18722,55232.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),제주특별자치도,계,10 0 14세,추계인구,0.0,47587.0,49992.0,52689.0,54453.0,55353.0,56001.0,56859.0,57746.0,58844.0,60879.0,63646.0,64533.0,65040.0,64690.0,63485.0,61382.0,58210.0,54971.0,52013.0,49997.0,48861.0,48847.0,48889.0,48343.0,46705.0,44093.0,41741.0,38864.0,36686.0,35219.0,34400.0,35460.0,37144.0,39094.0,41061.0,42702.0,43511.0,43705.0,43101.0,42355.0,41945.0,41048.0,39615,38092,36913,35065,33535,33328,34041,33939,34319,35611,36333,36135,35870,35958,35244,34034,32643,31028,28890,26592,24429,22651,21071,19824,18884,18477,18333,18573,19052,19641,20145,20547,20862,21089,21249,21356,21376,21274,21067,20779,20428,47587.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),제주특별자치도,계,15 0 19세,추계인구,0.0,32201.0,34636.0,37013.0,39528.0,41831.0,43592.0,46776.0,49829.0,52647.0,54716.0,56207.0,56415.0,56647.0,57529.0,59194.0,61336.0,61778.0,62120.0,62045.0,61278.0,59746.0,56357.0,52889.0,49729.0,47332.0,45867.0,45867.0,46074.0,45822.0,44569.0,42095.0,39190.0,36459.0,34244.0,32836.0,32745.0,33122.0,33995.0,35596.0,37384.0,39141.0,40705.0,40873,40400,39581,39660,39219,37812,36694,35301,33640,31755,31316,32761,33460,33667,34520,34889,34718,34621,34681,33949,32774,31413,29817,27728,25513,23457,21789,20308,19140,18265,17895,17771,18031,18513,19096,19588,19984,20297,20527,20688,20798,32201.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),제주특별자치도,계,20 0 24세,추계인구,0.0,26992.0,27133.0,27421.0,27291.0,27557.0,28772.0,32008.0,34818.0,37625.0,40441.0,42963.0,46467.0,49168.0,50958.0,51909.0,52523.0,52930.0,53197.0,53643.0,55024.0,58086.0,58411.0,58537.0,57992.0,56585.0,54443.0,50880.0,47186.0,44146.0,41859.0,40381.0,41254.0,41972.0,41985.0,41083.0,38935.0,36382.0,33574.0,31431.0,29966.0,29273.0,30188.0,31989,34488,36683,37980,39065,40086,40841,40157,40397,38569,35977,33228,31092,29664,28711,29120,30095,30168,30147,30874,31133,30930,30794,30800,30116,29110,27893,26471,24660,22767,21058,19730,18534,17601,16903,16638,16567,16844,17278,17789,18210,26992.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),제주특별자치도,계,25 0 29세,추계인구,0.0,26743.0,26044.0,25902.0,26372.0,26934.0,27434.0,27724.0,28038.0,28512.0,29511.0,31205.0,33915.0,36217.0,38612.0,40846.0,42823.0,44691.0,46336.0,47754.0,48653.0,49624.0,49036.0,48614.0,48564.0,49041.0,49852.0,49688.0,49936.0,49630.0,48903.0,47481.0,45105.0,42687.0,40029.0,38133.0,37702.0,38158.0,38200.0,38038.0,37475.0,35446.0,33587.0,31648,30601,30924,32297,33772,36142,40039,42288,42982,43775,43482,42357,40386,38964,37143,34886,32620,31360,29852,28573,28502,28953,28714,28636,29288,29447,29206,29084,29114,28506,27609,26494,25217,23599,21889,20376,19228,18168,17350,16730,16470,26743.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),제주특별자치도,계,30 0 34세,추계인구,0.0,25206.0,25727.0,26292.0,26303.0,26186.0,25895.0,25744.0,26140.0,26922.0,27812.0,28525.0,28768.0,29009.0,29361.0,30062.0,30699.0,33498.0,35598.0,38205.0,40760.0,43089.0,44648.0,45786.0,46329.0,46246.0,45782.0,45794.0,45765.0,45844.0,46715.0,47901.0,48387.0,49423.0,49853.0,49218.0,47881.0,45577.0,42495.0,39884.0,38063.0,37792.0,38417.0,39627,40503,41311,41147,40467,39428,39301,38790,38778,38885,39884,42021,43213,44089,44786,44361,43102,41679,40558,39017,36989,34851,33531,31788,30223,29874,30126,29787,29686,30314,30462,30234,30098,30121,29517,28600,27422,26098,24449,22678,21134,25206.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),제주특별자치도,계,35 0 39세,추계인구,0.0,21629.0,22541.0,23427.0,24283.0,24879.0,25288.0,26137.0,26975.0,27493.0,27657.0,27654.0,27138.0,26946.0,27196.0,27613.0,27933.0,27521.0,27838.0,27870.0,28428.0,30413.0,32782.0,34954.0,37162.0,39208.0,40738.0,42357.0,43977.0,45117.0,45483.0,45423.0,45609.0,46028.0,46393.0,47779.0,48975.0,49867.0,50393.0,50585.0,49811.0,48449.0,46335.0,44482,43020,42422,44125,47068,49626,52519,52780,50550,48118,45347,42997,41401,41349,41503,42606,44508,45902,46773,47498,47098,45927,44635,43604,42147,40149,37961,36509,34540,32711,32148,32274,31870,31749,32386,32551,32322,32162,32177,31553,30568,21629.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),제주특별자치도,계,40 0 44세,추계인구,0.0,15006.0,15998.0,17093.0,18340.0,19748.0,21501.0,22687.0,23725.0,24675.0,25492.0,26076.0,26740.0,27249.0,27314.0,26999.0,26635.0,26238.0,26121.0,26392.0,26992.0,27449.0,27532.0,27507.0,27491.0,27940.0,29067.0,31376.0,33345.0,35739.0,38305.0,39955.0,41896.0,43694.0,45177.0,45546.0,45783.0,45673.0,45991.0,45834.0,47220.0,48361.0,49827.0,51358,52806,53440,53765,53152,52678,52287,51486,52024,53957,55825,56823,55720,53377,50742,47766,45326,44275,44280,44487,45660,47600,48974,49844,50592,50195,49063,47827,46821,45395,43363,41063,39459,37289,35245,34521,34576,34135,34000,34649,34833,15006.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),제주특별자치도,계,45 0 49세,추계인구,0.0,13148.0,13328.0,13398.0,13597.0,13973.0,14424.0,15517.0,16807.0,18225.0,19804.0,21717.0,22728.0,23384.0,23948.0,24360.0,24594.0,25166.0,25688.0,25934.0,25880.0,25446.0,24921.0,24793.0,25106.0,25627.0,26037.0,26125.0,26335.0,26426.0,26928.0,28255.0,30841.0,33102.0,35372.0,38078.0,39562.0,41671.0,43138.0,44645.0,44904.0,44984.0,45412.0,46230,46592,49203,51733,54494,57881,60463,60835,60028,57812,56197,54288,52911,53791,55537,57179,58161,57416,55050,52393,49440,47041,46035,46074,46306,47535,49488,50835,51708,52469,52073,50978,49793,48807,47407,45352,42991,41303,39010,36841,36038,13148.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),제주특별자치도,계,50 0 54세,추계인구,0.0,10001.0,10368.0,10802.0,11451.0,12070.0,12570.0,12896.0,13191.0,13480.0,13863.0,14326.0,15278.0,16353.0,17515.0,18812.0,20190.0,20999.0,21745.0,22442.0,23104.0,23390.0,23936.0,24464.0,24624.0,24424.0,24134.0,23661.0,23678.0,24214.0,25018.0,25673.0,25769.0,25842.0,25762.0,26151.0,28147.0,30569.0,32834.0,35157.0,37795.0,39720.0,42014.0,43480,45719,46938,47749,49906,51287,51970,54832,56718,58386,60751,62173,61790,60903,58654,56878,54977,53786,54631,56320,57904,58832,58067,55714,53070,50163,47821,46863,46936,47193,48458,50410,51723,52595,53358,52965,51907,50766,49804,48442,46391,10001.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),제주특별자치도,계,55 0 59세,추계인구,0.0,9836.0,9920.0,9672.0,9465.0,9402.0,9463.0,9898.0,10440.0,11123.0,11787.0,12284.0,12388.0,12437.0,12556.0,12770.0,13057.0,13899.0,14945.0,16172.0,17550.0,19056.0,19906.0,20622.0,21276.0,21799.0,22127.0,22529.0,23109.0,23369.0,23282.0,23118.0,23039.0,23367.0,24011.0,24633.0,24992.0,25329.0,25223.0,25315.0,25953.0,27929.0,30540.0,33049,36020,39475,42046,45167,47756,50736,51659,51558,52223,52885,53071,55377,57159,58796,60807,61977,61759,60799,58550,56774,54887,53717,54547,56191,57743,58648,57883,55564,52959,50119,47843,46939,47043,47324,48608,50549,51839,52715,53483,53101,9836.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),제주특별자치도,계,60 0 64세,추계인구,0.0,8906.0,9090.0,8991.0,8937.0,8773.0,8742.0,8919.0,9001.0,8952.0,8886.0,8873.0,9262.0,9705.0,10251.0,10800.0,11231.0,11382.0,11493.0,11666.0,11950.0,12404.0,13228.0,14213.0,15276.0,16453.0,17840.0,18861.0,19531.0,20175.0,20712.0,20957.0,21527.0,22217.0,22731.0,22997.0,22953.0,23093.0,23271.0,23634.0,24203.0,24724.0,25307.0,25427,25552,26381,29500,32868,35859,39112,42495,44633,47030,48758,51165,51680,51543,52063,52422,52384,54732,56440,57993,59906,60969,60706,59715,57518,55778,53953,52831,53663,55275,56798,57674,56924,54662,52122,49371,47176,46333,46468,46771,48072,8906.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),제주특별자치도,계,65 0 69세,추계인구,0.0,6919.0,7342.0,6995.0,7128.0,7442.0,7619.0,7742.0,7881.0,7983.0,7994.0,8038.0,8043.0,8013.0,7943.0,7874.0,7858.0,8209.0,8657.0,9211.0,9887.0,10464.0,10534.0,10612.0,10751.0,11004.0,11327.0,12146.0,13149.0,14229.0,15408.0,16791.0,17615.0,18319.0,18757.0,19231.0,19956.0,20657.0,21359.0,22138.0,22286.0,22168.0,22007.0,22498,23093,23991,24731,25830,26351,26765,27372,30394,33038,35442,38335,41511,43553,45933,47560,49764,50225,50008,50404,50652,50619,52910,54533,56007,57828,58813,58537,57570,55465,53807,52071,51028,51872,53437,54915,55760,55023,52835,50407,47787,6919.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),제주특별자치도,계,70 0 74세,추계인구,0.0,6173.0,6245.0,6053.0,5905.0,5655.0,5964.0,5980.0,6024.0,6197.0,6453.0,6589.0,6711.0,6837.0,6905.0,6935.0,6986.0,6908.0,6905.0,6930.0,6944.0,7103.0,7366.0,7755.0,8279.0,8813.0,9245.0,9373.0,9542.0,9774.0,10120.0,10452.0,11242.0,12303.0,13450.0,14450.0,15230.0,15922.0,16720.0,17228.0,17838.0,18567.0,19363.0,20193,20935,20996,21303,21372,21968,22913,23799,24336,25101,25475,25694,26081,29047,31623,34013,36762,39868,41877,44253,45856,47936,48320,48098,48443,48646,48654,50889,52455,53885,55652,56604,56356,55441,53448,51881,50243,49262,50096,51628,53082,6173.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),제주특별자치도,계,75 0 79세,추계인구,0.0,3045.0,3372.0,3487.0,3729.0,4010.0,4622.0,4713.0,4713.0,4564.0,4389.0,4350.0,4403.0,4616.0,4773.0,4942.0,5118.0,5185.0,5265.0,5375.0,5494.0,6062.0,6099.0,6076.0,5952.0,5842.0,5835.0,6170.0,6502.0,6931.0,7445.0,7879.0,8036.0,8149.0,8110.0,8347.0,9082.0,9862.0,10617.0,11677.0,12681.0,13568.0,14345.0,15162,15665,16380,17036,17756,18632,19305,19519,19787,19723,20252,20996,21937,22431,23214,23561,23948,24483,27330,29789,32077,34678,37617,39593,41927,43489,45470,45831,45654,46010,46209,46297,48489,50026,51449,53158,54090,53896,53038,51185,49732,3045.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),제주특별자치도,계,80세이상,추계인구,0.0,3123.0,3132.0,3179.0,3268.0,3363.0,3945.0,4073.0,4264.0,4496.0,4757.0,4991.0,4964.0,5023.0,5104.0,5247.0,5353.0,5496.0,5646.0,5812.0,5994.0,6759.0,6946.0,7130.0,7312.0,7498.0,7685.0,8153.0,8220.0,8196.0,8116.0,8075.0,8464.0,8969.0,9623.0,10177.0,10524.0,10907.0,11390.0,11798.0,12468.0,13345.0,14198.0,15115,16377,17760,19090,20736,22133,23474,25151,26650,28311,29686,31096,32326,33628,34696,36443,38212,39873,41116,42413,43948,45560,47218,50593,53644,56770,60259,64081,68570,73065,76859,81303,84504,87790,91501,94364,97689,101750,105248,109036,112309,3123.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),제주특별자치도,계,80 0 84세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4273.0,4584.0,4967.0,5516.0,5928.0,6092.0,6157.0,6163.0,5961.0,6305.0,6999.0,7721.0,8493,9469,10502,11312,12410,12995,13393,13977,14483,15152,15834,16384,16511,16769,16748,17331,18091,18949,19448,20187,20585,21029,21600,24197,26432,28519,30875,33524,35409,37601,39064,40894,41244,41159,41555,41767,41974,44045,45503,46898,48508,0.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),제주특별자치도,계,85 0 89세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2792.0,2730.0,2755.0,2772.0,2787.0,2915.0,3163.0,3481.0,3938.0,4214.0,4307.0,4250.0,4139,3866,4209,4827,5343,6101,6930,7773,8361,9044,9411,9756,10259,10729,11261,11889,12380,12578,12801,12809,13334,13993,14702,15144,15749,16146,16608,17167,19351,21211,22941,24867,27014,28687,30569,31801,33336,33618,33613,34034,34250,0.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),제주특별자치도,계,90 0 94세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831.0,927.0,1016.0,1085.0,1182.0,1201.0,1251.0,1377.0,1503.0,1520.0,1564.0,1699.0,1903,2435,2434,2306,2261,2175,1954,2286,2743,3059,3461,3942,4437,4824,5235,5554,5822,6185,6495,6844,7263,7590,7732,7875,7878,8279,8757,9241,9552,9943,10264,10653,11094,12627,13890,15043,16314,17712,18933,20260,21088,0.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),제주특별자치도,계,95 0 99세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,200.0,203.0,217.0,244.0,275.0,298.0,328.0,346.0,370.0,407.0,459.0,506,531,538,545,625,748,1089,999,923,901,787,730,876,1085,1240,1452,1679,1891,2050,2217,2355,2475,2652,2795,2955,3150,3300,3370,3435,3436,3653,3903,4140,4285,4456,4637,4862,5100,5878,6480,7021,0.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),제주특별자치도,계,100세 이상,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,23.0,28.0,33.0,36.0,41.0,38.0,41.0,50.0,59.0,68.0,69.0,74,76,77,100,97,114,108,116,140,155,193,284,243,221,212,217,240,270,322,356,411,473,532,582,630,676,719,779,823,874,937,986,1012,1032,1031,1116,1203,1275,1321,1364,1442,0.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),제주특별자치도,남자,계,추계인구,0.0,181287.0,186395.0,191084.0,195416.0,199665.0,203428.0,209021.0,214752.0,220486.0,226305.0,232282.0,236110.0,238871.0,241202.0,242659.0,243394.0,244360.0,245211.0,246562.0,248637.0,251971.0,252248.0,252620.0,252877.0,253019.0,253083.0,254319.0,255820.0,257559.0,259608.0,260842.0,263176.0,266196.0,268130.0,269930.0,271342.0,272449.0,272051.0,272452.0,273345.0,274676.0,277692.0,281398,286074,293154,301539,311239,320329,331090,336089,337448,338493,339611,341207,340302,340571,340747,340904,341036,341098,341062,340943,340730,340437,340074,339643,339148,338588,337941,337207,336373,335441,334432,333328,332153,330865,329433,327858,326149,324275,322232,320021,317663,181287.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),제주특별자치도,남자,0 0 4세,추계인구,0.0,31985.0,32818.0,33412.0,33656.0,33659.0,32540.0,30854.0,29272.0,27961.0,26976.0,26588.0,26669.0,26559.0,26234.0,25154.0,23630.0,22245.0,20699.0,19637.0,19157.0,18544.0,19168.0,20070.0,21029.0,21928.0,22700.0,23003.0,23032.0,22895.0,22463.0,22130.0,21591.0,20943.0,20087.0,19222.0,17959.0,16733.0,16057.0,15716.0,15215.0,15012.0,15032.0,15099,14996,15343,15509,15730,15429,15218,14765,13831,12676,11717,10758,9872,9280,8836,8653,8573,8712,8912,9162,9369,9531,9651,9734,9789,9825,9823,9772,9682,9558,9409,9255,9121,9001,8887,8771,8642,8491,8313,8105,7867,31985.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),제주특별자치도,남자,5 0 9세,추계인구,0.0,28076.0,28299.0,28676.0,29127.0,29904.0,31089.0,31892.0,32662.0,33046.0,32865.0,32022.0,30359.0,28700.0,27296.0,26171.0,25325.0,25347.0,25446.0,25311.0,24532.0,23349.0,21900.0,20419.0,19221.0,18441.0,18029.0,18665.0,19580.0,20708.0,21831.0,22671.0,23105.0,23287.0,23151.0,22771.0,22493.0,21962.0,20903.0,19955.0,19027.0,17850.0,16710.0,16220,16207,16225,16501,17099,17487,17801,17954,18002,18090,17576,16721,15753,14756,13574,12431,11524,10648,10011,9524,9303,9203,9344,9567,9857,10105,10303,10456,10566,10640,10690,10702,10656,10562,10425,10251,10070,9919,9784,9658,9531,28076.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),제주특별자치도,남자,10 0 14세,추계인구,0.0,24593.0,25777.0,27091.0,27939.0,28345.0,28576.0,29043.0,29507.0,30040.0,31063.0,32484.0,32904.0,33117.0,32905.0,32268.0,31182.0,29664.0,28094.0,26656.0,25687.0,25210.0,25156.0,25136.0,24821.0,23969.0,22631.0,21508.0,20104.0,19060.0,18389.0,18025.0,18622.0,19497.0,20520.0,21590.0,22423.0,22947.0,23049.0,22734.0,22290.0,22033.0,21495.0,20760,19995,19472,18519,17821,17572,17845,17668,17858,18422,18766,18583,18449,18347,18003,17409,16730,15935,14874,13656,12511,11610,10739,10106,9609,9389,9298,9451,9688,9991,10249,10453,10614,10730,10812,10868,10880,10826,10722,10574,10393,24593.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),제주특별자치도,남자,15 0 19세,추계인구,0.0,16976.0,18299.0,19592.0,20921.0,22171.0,23137.0,24742.0,26303.0,27750.0,28785.0,29497.0,29581.0,29682.0,30113.0,30939.0,32005.0,32147.0,32255.0,32145.0,31671.0,30862.0,29081.0,27264.0,25611.0,24341.0,23542.0,23421.0,23512.0,23418.0,22843.0,21607.0,20257.0,18970.0,17854.0,17189.0,17220.0,17428.0,18000.0,18937.0,19886.0,20709.0,21609.0,21842,21636,21062,20948,20635,19952,19339,18702,17791,16874,16504,17159,17421,17522,17875,18053,17915,17846,17739,17401,16819,16153,15362,14322,13142,12058,11211,10390,9796,9331,9130,9055,9217,9451,9753,10005,10207,10366,10484,10567,10627,16976.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),제주특별자치도,남자,20 0 24세,추계인구,0.0,14385.0,14368.0,14482.0,14333.0,14395.0,14966.0,16813.0,18358.0,19829.0,21345.0,22870.0,24824.0,26191.0,27024.0,27430.0,27725.0,28064.0,28246.0,28492.0,29255.0,31015.0,30977.0,30810.0,30282.0,29316.0,27997.0,26393.0,24660.0,23146.0,22088.0,21374.0,21673.0,21972.0,22028.0,21684.0,20666.0,19273.0,17699.0,16591.0,15840.0,15699.0,16173.0,17130,18360,19581,20561,21216,21924,22471,22111,21974,20886,19721,18596,17624,16824,16257,16221,16714,16665,16697,17011,17157,17004,16921,16812,16506,15978,15345,14592,13628,12564,11628,10914,10210,9716,9317,9165,9118,9291,9511,9794,10022,14385.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),제주특별자치도,남자,25 0 29세,추계인구,0.0,14121.0,13772.0,13604.0,13732.0,13909.0,14054.0,14231.0,14478.0,14875.0,15488.0,16281.0,17637.0,18816.0,20033.0,21187.0,22342.0,23185.0,23998.0,24714.0,25148.0,25774.0,25459.0,25245.0,25230.0,25491.0,25915.0,25600.0,25572.0,25267.0,24840.0,24147.0,23083.0,22077.0,20859.0,19942.0,19611.0,19766.0,19634.0,19494.0,19287.0,18214.0,17343.0,16430,16058,16277,16913,17668,19097,21470,22912,23234,23571,23525,23098,22032,21281,20324,19345,18157,17560,16725,16037,15841,16115,15915,15923,16201,16303,16132,16067,15996,15733,15241,14663,13995,13143,12205,11398,10792,10183,9769,9421,9285,14121.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),제주특별자치도,남자,30 0 34세,추계인구,0.0,12707.0,13022.0,13332.0,13369.0,13358.0,13221.0,13225.0,13514.0,13980.0,14529.0,14996.0,15063.0,15163.0,15381.0,15738.0,16099.0,17274.0,18292.0,19630.0,20963.0,22368.0,23165.0,23743.0,24010.0,23955.0,23708.0,23754.0,23855.0,23954.0,24355.0,24896.0,24893.0,25213.0,25316.0,24899.0,24285.0,23413.0,22004.0,20694.0,19782.0,19608.0,19773.0,20360,20808,21288,21365,20925,20334,20493,20271,20105,20186,20843,22255,23160,23703,24128,23906,23175,22307,21713,20876,19960,18818,18189,17233,16419,16117,16305,16058,16052,16313,16409,16248,16180,16115,15850,15344,14748,14065,13214,12269,11470,12707.0
